Date,Close,Volume
03-07-2001,2.4,77520.0
04-07-2001,2.42,49360.0
05-07-2001,2.415,62700.0
06-07-2001,2.4,117800.0
09-07-2001,2.38,142180.0
10-07-2001,2.34,94600.0
11-07-2001,2.3,77780.0
12-07-2001,2.3,35400.0
13-07-2001,2.25,80000.0
16-07-2001,2.225,41900.0
17-07-2001,2.2575,89780.0
18-07-2001,2.245,60800.0
19-07-2001,2.2275,69100.0
20-07-2001,2.18,57060.0
23-07-2001,2.2,2100.0
24-07-2001,1.9975,94120.0
25-07-2001,2.0825,144780.0
26-07-2001,2.1,74480.0
27-07-2001,2.115,94060.0
30-07-2001,2.0725,67840.0
31-07-2001,2.1,55520.0
01-08-2001,2.1225,89700.0
02-08-2001,2.11,37340.0
03-08-2001,2.1525,93360.0
06-08-2001,2.15,2022020.0
07-08-2001,2.14,126520.0
08-08-2001,2.16,55400.0
09-08-2001,2.165,38960.0
10-08-2001,2.15,27680.0
13-08-2001,2.15,21700.0
14-08-2001,2.15,78620.0
15-08-2001,2.15,0.0
16-08-2001,2.155,84280.0
17-08-2001,2.15,79700.0
20-08-2001,2.15,15700.0
21-08-2001,2.15,34900.0
22-08-2001,2.15,0.0
23-08-2001,2.15,64100.0
24-08-2001,2.15,56960.0
27-08-2001,2.1625,55880.0
28-08-2001,2.1525,51600.0
29-08-2001,2.1525,26620.0
30-08-2001,2.15,20160.0
31-08-2001,2.155,72440.0
03-09-2001,2.1575,70200.0
04-09-2001,2.15,21020.0
05-09-2001,2.15,49560.0
06-09-2001,2.15,75400.0
07-09-2001,2.1575,49240.0
10-09-2001,2.15,53280.0
11-09-2001,2.15,308500.0
12-09-2001,1.8875,237560.0
13-09-2001,1.8875,71820.0
14-09-2001,1.605,106140.0
17-09-2001,1.365,294160.0
18-09-2001,1.6075,156860.0
19-09-2001,1.7875,150040.0
20-09-2001,1.7275,96520.0
21-09-2001,1.89,341000.0
24-09-2001,2.0,229800.0
25-09-2001,2.0,171660.0
26-09-2001,2.005,129120.0
27-09-2001,2.0,69200.0
28-09-2001,2.0025,92780.0
01-10-2001,2.0,64280.0
02-10-2001,2.0,0.0
03-10-2001,2.0,48620.0
04-10-2001,2.0025,47900.0
05-10-2001,2.0175,34780.0
08-10-2001,2.005,176340.0
09-10-2001,2.025,66640.0
10-10-2001,2.0425,38840.0
11-10-2001,2.01,39100.0
12-10-2001,1.9375,42500.0
15-10-2001,1.9,114920.0
16-10-2001,1.99,60420.0
17-10-2001,1.92,45580.0
18-10-2001,1.9225,33220.0
19-10-2001,1.89,65700.0
22-10-2001,1.9575,97480.0
23-10-2001,1.99,59400.0
24-10-2001,1.9625,25640.0
25-10-2001,1.9975,38800.0
26-10-2001,1.9975,0.0
29-10-2001,1.95,38100.0
30-10-2001,1.95,18100.0
31-10-2001,1.9475,23000.0
01-11-2001,1.9275,14600.0
02-11-2001,1.9125,41840.0
05-11-2001,1.955,54760.0
06-11-2001,1.95,140300.0
07-11-2001,1.9325,40120.0
08-11-2001,1.9275,132880.0
09-11-2001,1.97,54300.0
12-11-2001,1.96,71680.0
13-11-2001,1.9575,59360.0
14-11-2001,2.04,201460.0
15-11-2001,2.4225,909260.0
16-11-2001,2.4225,0.0
19-11-2001,2.625,567880.0
20-11-2001,2.5,264100.0
21-11-2001,2.5225,170140.0
22-11-2001,2.565,817040.0
23-11-2001,2.5975,253480.0
26-11-2001,2.6,206760.0
27-11-2001,2.5225,212120.0
28-11-2001,2.4075,134100.0
29-11-2001,2.41,152200.0
30-11-2001,2.41,0.0
03-12-2001,2.4825,215580.0
04-12-2001,2.47,57140.0
05-12-2001,2.4775,175700.0
06-12-2001,2.43,345840.0
07-12-2001,2.4275,151240.0
10-12-2001,2.4675,325440.0
11-12-2001,2.465,270220.0
12-12-2001,2.415,77900.0
13-12-2001,2.3725,625740.0
14-12-2001,2.5325,523560.0
17-12-2001,2.5325,0.0
18-12-2001,2.5175,547580.0
19-12-2001,2.4725,324640.0
20-12-2001,2.4875,315500.0
21-12-2001,2.47,368460.0
24-12-2001,2.3925,278480.0
25-12-2001,2.3925,0.0
26-12-2001,2.4425,132220.0
27-12-2001,2.4575,294340.0
28-12-2001,2.4725,346220.0
31-12-2001,2.5325,167780.0
01-01-2002,2.455,200200.0
02-01-2002,2.5925,181200.0
03-01-2002,2.575,206400.0
04-01-2002,2.53,135300.0
07-01-2002,2.9475,826980.0
08-01-2002,3.3425,1261880.0
09-01-2002,3.385,1761780.0
10-01-2002,3.39,466260.0
11-01-2002,3.6075,2103540.0
14-01-2002,4.0275,1376960.0
15-01-2002,3.8525,755560.0
16-01-2002,3.7525,401600.0
17-01-2002,3.7575,481840.0
18-01-2002,3.7525,442400.0
21-01-2002,3.88,420200.0
22-01-2002,3.9275,612640.0
23-01-2002,3.8,745720.0
24-01-2002,3.6775,564120.0
25-01-2002,3.47,725040.0
28-01-2002,3.425,250100.0
29-01-2002,3.3675,217220.0
30-01-2002,3.1975,506220.0
31-01-2002,3.8375,606500.0
01-02-2002,4.0925,3624020.0
04-02-2002,3.92,1488700.0
05-02-2002,3.9025,1195280.0
06-02-2002,3.9175,730200.0
07-02-2002,3.7875,464360.0
08-02-2002,3.8825,715960.0
11-02-2002,4.0975,1033440.0
12-02-2002,4.09,1095940.0
13-02-2002,4.105,778700.0
14-02-2002,4.7625,4327600.0
15-02-2002,5.115,4596540.0
18-02-2002,5.1,3038600.0
19-02-2002,4.765,1743320.0
20-02-2002,4.785,955300.0
21-02-2002,5.7425,5833340.0
22-02-2002,5.805,10981880.0
25-02-2002,5.43,2488040.0
26-02-2002,5.8125,8642080.0
27-02-2002,5.545,4568300.0
28-02-2002,5.425,7103280.0
01-03-2002,6.1325,6170260.0
04-03-2002,7.36,12945600.0
05-03-2002,8.2175,25667480.0
06-03-2002,8.075,30769060.0
07-03-2002,7.5425,12986080.0
08-03-2002,7.495,10045280.0
11-03-2002,7.1525,5368040.0
12-03-2002,6.9825,11528740.0
13-03-2002,7.275,6897000.0
14-03-2002,7.4625,11751420.0
15-03-2002,7.5125,6787080.0
18-03-2002,7.1725,2493920.0
19-03-2002,7.0,2191460.0
20-03-2002,6.745,2394100.0
21-03-2002,6.655,1665980.0
22-03-2002,6.6975,2558940.0
25-03-2002,6.6975,0.0
26-03-2002,6.4375,1018960.0
27-03-2002,6.525,1232520.0
28-03-2002,7.0875,5659420.0
29-03-2002,7.0875,0.0
01-04-2002,7.36,4351800.0
02-04-2002,7.775,8932240.0
03-04-2002,8.3175,9201660.0
04-04-2002,8.5675,6314340.0
05-04-2002,8.035,2866340.0
08-04-2002,8.0375,5551900.0
09-04-2002,8.005,3008000.0
10-04-2002,8.1225,4018920.0
11-04-2002,8.275,3590100.0
12-04-2002,9.1575,12667160.0
15-04-2002,8.7625,6909920.0
16-04-2002,10.035,15171800.0
17-04-2002,9.42,10325580.0
18-04-2002,9.1425,6290340.0
19-04-2002,8.82,5334460.0
22-04-2002,8.7875,3126460.0
23-04-2002,8.7975,4042560.0
24-04-2002,9.39,5200740.0
25-04-2002,9.245,3584520.0
26-04-2002,9.0075,2047900.0
29-04-2002,9.15,2026420.0
30-04-2002,9.04,1317320.0
01-05-2002,9.04,0.0
02-05-2002,8.7975,1757120.0
03-05-2002,8.5975,1611100.0
06-05-2002,8.3175,1541980.0
07-05-2002,8.35,1951900.0
08-05-2002,8.3225,1483520.0
09-05-2002,8.42,2594280.0
10-05-2002,8.14,1585340.0
13-05-2002,7.9175,1738280.0
14-05-2002,7.5475,2180580.0
15-05-2002,7.79,5471320.0
16-05-2002,7.6225,1814500.0
17-05-2002,7.215,1690300.0
20-05-2002,6.4,1570820.0
21-05-2002,6.3325,4994960.0
22-05-2002,6.465,2524940.0
23-05-2002,6.385,1217280.0
24-05-2002,7.09,3187940.0
27-05-2002,6.935,1687760.0
28-05-2002,6.81,2505340.0
29-05-2002,6.8025,1404820.0
30-05-2002,6.7175,1458340.0
31-05-2002,6.8275,1147360.0
03-06-2002,6.71,661180.0
04-06-2002,6.6275,547160.0
05-06-2002,6.83,918180.0
06-06-2002,6.965,1359700.0
07-06-2002,6.6475,621100.0
10-06-2002,7.1875,2278080.0
11-06-2002,7.2825,1670200.0
12-06-2002,7.5925,2463700.0
13-06-2002,7.3125,1205160.0
14-06-2002,7.55,1170720.0
17-06-2002,7.4275,853540.0
18-06-2002,7.2725,531420.0
19-06-2002,7.07,450180.0
20-06-2002,7.1,553580.0
21-06-2002,7.0775,442760.0
24-06-2002,7.515,1577040.0
25-06-2002,8.255,7054800.0
26-06-2002,8.305,13494080.0
27-06-2002,8.1925,2920860.0
28-06-2002,8.1475,2564600.0
01-07-2002,8.095,1153940.0
02-07-2002,7.92,1036980.0
03-07-2002,7.8025,1466540.0
04-07-2002,8.0475,2582220.0
05-07-2002,8.335,3033980.0
08-07-2002,8.345,1726940.0
09-07-2002,8.62,5613900.0
10-07-2002,8.51,1979060.0
11-07-2002,8.605,1689140.0
12-07-2002,8.35,2070400.0
15-07-2002,8.105,1700100.0
16-07-2002,8.1175,519760.0
17-07-2002,8.3225,1187740.0
18-07-2002,8.8175,3231920.0
19-07-2002,8.8625,6024480.0
22-07-2002,8.0025,1632580.0
23-07-2002,8.4,3300980.0
24-07-2002,8.105,585540.0
25-07-2002,8.0725,661860.0
