Date,Close,Volume
02-07-2002,5.443769,61044.0
03-07-2002,5.466116,34160.0
04-07-2002,5.528297,27892.0
05-07-2002,5.590478,58976.0
08-07-2002,5.625455,48909.0
09-07-2002,5.616711,321846.0
10-07-2002,5.222249,138434.0
11-07-2002,5.1863,15027.0
12-07-2002,5.319407,24187.0
15-07-2002,5.333009,50330.0
16-07-2002,5.315521,24928.0
17-07-2002,5.044449,21356.0
18-07-2002,5.080398,27532.0
19-07-2002,5.151323,13380.0
22-07-2002,4.973524,21665.0
23-07-2002,5.061938,40161.0
24-07-2002,5.061938,34479.0
25-07-2002,4.849162,38185.0
26-07-2002,4.871508,51760.0
29-07-2002,4.250667,17188.0
30-07-2002,4.2769,66561.0
31-07-2002,4.210833,5557.0
01-08-2002,4.458586,31134.0
02-08-2002,4.498421,28211.0
05-08-2002,4.791838,18835.0
06-08-2002,4.649987,6690.0
07-08-2002,4.752003,24825.0
08-08-2002,4.649987,16581.0
09-08-2002,4.702453,32421.0
12-08-2002,4.614039,10807.0
13-08-2002,4.574204,11321.0
14-08-2002,4.538256,11908.0
15-08-2002,4.538256,0.0
16-08-2002,4.645129,7986.0
19-08-2002,4.543113,15449.0
20-08-2002,4.427495,17239.0
21-08-2002,4.441097,27326.0
22-08-2002,4.436239,6175.0
23-08-2002,4.480932,20842.0
26-08-2002,4.436239,5043.0
27-08-2002,4.436239,10817.0
28-08-2002,4.410007,3087.0
29-08-2002,4.347826,4888.0
30-08-2002,4.525625,13894.0
02-09-2002,4.347826,6947.0
03-09-2002,4.370172,9263.0
04-09-2002,4.436239,20173.0
05-09-2002,4.46733,1893.0
06-09-2002,4.436239,11836.0
09-09-2002,4.401263,4117.0
10-09-2002,4.401263,0.0
11-09-2002,4.37503,6432.0
12-09-2002,4.445955,3602.0
13-09-2002,4.436239,5866.0
16-09-2002,4.432353,24702.0
17-09-2002,4.418751,24938.0
18-09-2002,4.410007,17713.0
19-09-2002,4.414865,39379.0
20-09-2002,4.423609,14800.0
23-09-2002,4.512023,27079.0
24-09-2002,4.436239,26142.0
25-09-2002,4.392518,14512.0
26-09-2002,4.392518,0.0
27-09-2002,4.410007,3087.0
30-09-2002,4.392518,4117.0
01-10-2002,4.396405,5732.0
02-10-2002,4.396405,0.0
03-10-2002,4.347826,2058.0
04-10-2002,4.35657,6226.0
07-10-2002,4.392518,24135.0
08-10-2002,4.370172,18269.0
09-10-2002,4.361428,6895.0
10-10-2002,4.352683,1296.0
11-10-2002,4.365314,4487.0
14-10-2002,4.436239,3355.0
15-10-2002,4.436239,0.0
16-10-2002,4.396405,3602.0
17-10-2002,4.427495,22664.0
18-10-2002,4.392518,17857.0
21-10-2002,4.436239,50896.0
22-10-2002,4.268156,8614.0
23-10-2002,4.250667,71172.0
24-10-2002,4.19723,21418.0
25-10-2002,4.179742,125722.0
28-10-2002,4.24581,3983.0
29-10-2002,4.174884,4271.0
30-10-2002,4.174884,4425.0
31-10-2002,4.232207,15284.0
01-11-2002,4.259412,7873.0
04-11-2002,4.081612,1029.0
05-11-2002,4.103959,8820.0
06-11-2002,4.103959,0.0
07-11-2002,4.06801,9489.0
08-11-2002,4.081612,7719.0
11-11-2002,4.117561,13431.0
